lam,seed,L,h,norm,mse,mae,epochs,r2_level,sigma_est2,th_level_term,wall_s
0.7,9,96,24,raw,0.804572,0.70618,11,0.6844,nan,0.817997,0.2
0.7,9,96,24,revin,0.859726,0.730085,9,0.6844,nan,0.900851,0.28
0.7,9,96,24,cn_oracle,0.069398,0.211709,13,0.6844,nan,0.0,0.23
0.7,9,96,24,cn_est,0.076914,0.221802,13,0.6844,0.04856,0.049533,0.23
0.7,9,96,96,raw,0.908215,0.751264,11,0.6844,nan,0.827046,0.2
0.7,9,96,96,revin,0.992231,0.785798,7,0.6844,nan,0.920467,0.21
0.7,9,96,96,cn_oracle,0.070489,0.213105,6,0.6844,nan,0.0,0.12
0.7,9,96,96,cn_est,0.079968,0.226163,8,0.6844,0.04856,0.050133,0.16
0.7,9,96,336,raw,0.926616,0.759099,12,0.6844,nan,0.82947,0.2
0.7,9,96,336,revin,0.996862,0.787885,15,0.6844,nan,0.905509,0.38
0.7,9,96,336,cn_oracle,0.07093,0.213439,6,0.6844,nan,0.0,0.12
0.7,9,96,336,cn_est,0.088615,0.237793,7,0.6844,0.04856,0.052094,0.15
0.7,9,336,24,raw,0.834297,0.723366,5,0.6844,nan,0.817997,0.09
0.7,9,336,24,revin,0.844256,0.727649,5,0.6844,nan,0.821968,0.15
0.7,9,336,24,cn_oracle,0.069521,0.211079,6,0.6844,nan,0.0,0.1
0.7,9,336,24,cn_est,0.077342,0.222253,8,0.6844,0.047618,0.049533,0.13
0.7,9,336,96,raw,0.921519,0.759726,8,0.6844,nan,0.827046,0.13
0.7,9,336,96,revin,0.936089,0.765135,8,0.6844,nan,0.831182,0.21
0.7,9,336,96,cn_oracle,0.070985,0.213306,6,0.6844,nan,0.0,0.1
0.7,9,336,96,cn_est,0.080804,0.227281,8,0.6844,0.047618,0.050133,0.18
0.7,9,336,336,raw,0.96539,0.777889,7,0.6844,nan,0.82947,0.13
0.7,9,336,336,revin,0.979218,0.782597,15,0.6844,nan,0.840403,0.37
0.7,9,336,336,cn_oracle,0.071651,0.214035,9,0.6844,nan,0.0,0.15
0.7,9,336,336,cn_est,0.088376,0.237269,8,0.6844,0.047618,0.052094,0.13
0.8,0,96,24,raw,0.882689,0.740887,8,0.7691,nan,0.972217,0.15
0.8,0,96,24,revin,0.946592,0.766235,4,0.7691,nan,1.000375,0.11
0.8,0,96,24,cn_oracle,0.065506,0.205367,7,0.7691,nan,0.0,0.12
0.8,0,96,24,cn_est,0.072634,0.215169,11,0.7691,0.139432,0.140643,0.18
0.8,0,96,96,raw,1.018937,0.802452,7,0.7691,nan,0.973523,0.14
0.8,0,96,96,revin,1.045267,0.811858,15,0.7691,nan,0.989238,0.44
0.8,0,96,96,cn_oracle,0.066972,0.207413,10,0.7691,nan,0.0,0.18
0.8,0,96,96,cn_est,0.073745,0.216909,5,0.7691,0.139432,0.141276,0.1
0.8,0,96,336,raw,1.048824,0.81571,8,0.7691,nan,0.960771,0.16
0.8,0,96,336,revin,1.077696,0.82414,8,0.7691,nan,0.995747,0.23
0.8,0,96,336,cn_oracle,0.067744,0.208886,6,0.7691,nan,0.0,0.1
0.8,0,96,336,cn_est,0.075305,0.219123,8,0.7691,0.139432,0.143289,0.16
0.8,0,336,24,raw,0.90918,0.750833,7,0.7691,nan,0.972217,0.14
0.8,0,336,24,revin,0.89919,0.742485,9,0.7691,nan,0.922238,0.24
0.8,0,336,24,cn_oracle,0.066424,0.206954,6,0.7691,nan,0.0,0.1
0.8,0,336,24,cn_est,0.072096,0.214646,8,0.7691,0.135975,0.140643,0.14
0.8,0,336,96,raw,1.054225,0.816142,10,0.7691,nan,0.973523,0.2
0.8,0,336,96,revin,1.006567,0.79296,15,0.7691,nan,0.929258,0.45
0.8,0,336,96,cn_oracle,0.067495,0.208743,7,0.7691,nan,0.0,0.13
0.8,0,336,96,cn_est,0.075597,0.219684,5,0.7691,0.135975,0.141276,0.09
0.8,0,336,336,raw,1.084816,0.830294,6,0.7691,nan,0.960771,0.12
0.8,0,336,336,revin,1.049761,0.814292,13,0.7691,nan,0.933919,0.36
0.8,0,336,336,cn_oracle,0.068326,0.20953,5,0.7691,nan,0.0,0.08
0.8,0,336,336,cn_est,0.077437,0.221712,6,0.7691,0.135975,0.143289,0.1
0.8,1,96,24,raw,0.807234,0.710031,8,0.7836,nan,0.83308,0.15
0.8,1,96,24,revin,0.846107,0.728919,8,0.7836,nan,0.87513,0.33
0.8,1,96,24,cn_oracle,0.069066,0.20979,9,0.7836,nan,0.0,0.15
0.8,1,96,24,cn_est,0.073854,0.217072,9,0.7836,0.062855,0.064403,0.22
0.8,1,96,96,raw,0.901128,0.754418,7,0.7836,nan,0.836221,0.12
0.8,1,96,96,revin,0.976941,0.784491,11,0.7836,nan,0.906745,0.28
0.8,1,96,96,cn_oracle,0.069853,0.210075,8,0.7836,nan,0.0,0.13
0.8,1,96,96,cn_est,0.076115,0.219682,8,0.7836,0.062855,0.064932,0.13
0.8,1,96,336,raw,0.918349,0.763281,13,0.7836,nan,0.829643,0.2
0.8,1,96,336,revin,1.004707,0.797579,6,0.7836,nan,0.910807,0.16
0.8,1,96,336,cn_oracle,0.070305,0.211274,9,0.7836,nan,0.0,0.17
0.8,1,96,336,cn_est,0.079062,0.224793,8,0.7836,0.062855,0.066485,0.13
0.8,1,336,24,raw,0.829579,0.720565,8,0.7836,nan,0.83308,0.14
0.8,1,336,24,revin,0.843996,0.727529,8,0.7836,nan,0.825723,0.22
0.8,1,336,24,cn_oracle,0.069515,0.210309,6,0.7836,nan,0.0,0.1
0.8,1,336,24,cn_est,0.074115,0.217475,11,0.7836,0.05948,0.064403,0.2
0.8,1,336,96,raw,0.931677,0.76694,11,0.7836,nan,0.836221,0.21
0.8,1,336,96,revin,0.944329,0.771705,11,0.7836,nan,0.838627,0.32
0.8,1,336,96,cn_oracle,0.07075,0.212092,6,0.7836,nan,0.0,0.11
0.8,1,336,96,cn_est,0.076633,0.221087,6,0.7836,0.05948,0.064932,0.12
0.8,1,336,336,raw,0.954115,0.779603,6,0.7836,nan,0.829643,0.12
0.8,1,336,336,revin,0.982805,0.788139,6,0.7836,nan,0.845726,0.17
0.8,1,336,336,cn_oracle,0.07121,0.212896,5,0.7836,nan,0.0,0.09
0.8,1,336,336,cn_est,0.080208,0.226266,9,0.7836,0.05948,0.066485,0.18
0.8,2,96,24,raw,0.962908,0.772528,11,0.803,nan,1.111481,0.21
0.8,2,96,24,revin,1.037446,0.801063,8,0.803,nan,1.148041,0.24
0.8,2,96,24,cn_oracle,0.070691,0.211817,13,0.803,nan,0.0,0.23
0.8,2,96,24,cn_est,0.076484,0.219761,11,0.803,0.111608,0.111629,0.19
0.8,2,96,96,raw,1.145508,0.851121,11,0.803,nan,1.100595,0.21
0.8,2,96,96,revin,1.334186,0.915267,10,0.803,nan,1.315028,0.34
0.8,2,96,96,cn_oracle,0.071602,0.213462,9,0.803,nan,0.0,0.17
0.8,2,96,96,cn_est,0.077654,0.221464,5,0.803,0.111608,0.111501,0.09
0.8,2,96,336,raw,1.181587,0.868416,5,0.803,nan,1.098153,0.09
0.8,2,96,336,revin,1.336258,0.926289,7,0.803,nan,1.277702,0.19
0.8,2,96,336,cn_oracle,0.0712,0.2128,7,0.803,nan,0.0,0.13
0.8,2,96,336,cn_est,0.078008,0.222407,9,0.803,0.111608,0.111249,0.14
0.8,2,336,24,raw,0.964142,0.776272,6,0.803,nan,1.111481,0.12
0.8,2,336,24,revin,0.995944,0.78866,5,0.803,nan,1.063255,0.14
0.8,2,336,24,cn_oracle,0.072245,0.214284,5,0.803,nan,0.0,0.1
0.8,2,336,24,cn_est,0.077084,0.220685,6,0.803,0.110376,0.111629,0.13
0.8,2,336,96,raw,1.128322,0.847727,6,0.803,nan,1.100595,0.11
0.8,2,336,96,revin,1.154776,0.860196,9,0.803,nan,1.104437,0.28
0.8,2,336,96,cn_oracle,0.07275,0.215264,8,0.803,nan,0.0,0.18
0.8,2,336,96,cn_est,0.079264,0.224259,6,0.803,0.110376,0.111501,0.1
0.8,2,336,336,raw,1.185773,0.873839,7,0.803,nan,1.098153,0.17
0.8,2,336,336,revin,1.207824,0.884983,11,0.803,nan,1.098218,0.32
0.8,2,336,336,cn_oracle,0.071436,0.213335,5,0.803,nan,0.0,0.09
0.8,2,336,336,cn_est,0.079323,0.224332,8,0.803,0.110376,0.111249,0.13
0.8,3,96,24,raw,0.817911,0.71592,8,0.7973,nan,0.942509,0.14
0.8,3,96,24,revin,0.853701,0.737912,8,0.7973,nan,0.894309,0.3
0.8,3,96,24,cn_oracle,0.071614,0.212838,6,0.7973,nan,0.0,0.13
0.8,3,96,24,cn_est,0.079587,0.22491,6,0.7973,0.167808,0.16944,0.1
0.8,3,96,96,raw,0.943168,0.774216,10,0.7973,nan,0.927796,0.23
0.8,3,96,96,revin,1.014222,0.81111,14,0.7973,nan,0.955111,0.46
0.8,3,96,96,cn_oracle,0.071864,0.213455,8,0.7973,nan,0.0,0.13
0.8,3,96,96,cn_est,0.084301,0.231774,9,0.7973,0.167808,0.168231,0.19
0.8,3,96,336,raw,0.971839,0.78702,13,0.7973,nan,0.929305,0.26
0.8,3,96,336,revin,1.071831,0.832949,13,0.7973,nan,0.998168,0.32
0.8,3,96,336,cn_oracle,0.072037,0.213993,10,0.7973,nan,0.0,0.19
0.8,3,96,336,cn_est,0.098533,0.250536,10,0.7973,0.167808,0.16384,0.16
0.8,3,336,24,raw,0.814682,0.720005,7,0.7973,nan,0.942509,0.12
0.8,3,336,24,revin,0.828104,0.727315,7,0.7973,nan,0.860177,0.21
0.8,3,336,24,cn_oracle,0.071382,0.212866,7,0.7973,nan,0.0,0.14
0.8,3,336,24,cn_est,0.081987,0.228042,5,0.7973,0.162482,0.16944,0.1
0.8,3,336,96,raw,0.928699,0.770774,9,0.7973,nan,0.927796,0.18
0.8,3,336,96,revin,0.95089,0.78497,9,0.7973,nan,0.88017,0.26
0.8,3,336,96,cn_oracle,0.072322,0.214311,8,0.7973,nan,0.0,0.14
0.8,3,336,96,cn_est,0.087651,0.235972,6,0.7973,0.162482,0.168231,0.12
0.8,3,336,336,raw,0.983966,0.793351,7,0.7973,nan,0.929305,0.12
0.8,3,336,336,revin,1.011273,0.808233,8,0.7973,nan,0.907286,0.2
0.8,3,336,336,cn_oracle,0.072887,0.215003,5,0.7973,nan,0.0,0.08
0.8,3,336,336,cn_est,0.099152,0.250906,6,0.7973,0.162482,0.16384,0.09
0.8,4,96,24,raw,0.856675,0.736035,7,0.7867,nan,0.976075,0.13
0.8,4,96,24,revin,0.900281,0.750468,8,0.7867,nan,1.006913,0.21
0.8,4,96,24,cn_oracle,0.069105,0.211252,6,0.7867,nan,0.0,0.1
0.8,4,96,24,cn_est,0.074802,0.217632,6,0.7867,0.084992,0.086262,0.11
0.8,4,96,96,raw,0.987406,0.798156,10,0.7867,nan,0.968647,0.16
0.8,4,96,96,revin,1.10721,0.833641,10,0.7867,nan,1.087439,0.3
0.8,4,96,96,cn_oracle,0.069627,0.211478,7,0.7867,nan,0.0,0.14
0.8,4,96,96,cn_est,0.075804,0.219376,7,0.7867,0.084992,0.087003,0.14
0.8,4,96,336,raw,1.020245,0.812933,8,0.7867,nan,0.966197,0.16
0.8,4,96,336,revin,1.144466,0.854573,13,0.7867,nan,1.099085,0.38
0.8,4,96,336,cn_oracle,0.069716,0.211886,6,0.7867,nan,0.0,0.12
0.8,4,96,336,cn_est,0.077707,0.222587,8,0.7867,0.084992,0.089707,0.15
0.8,4,336,24,raw,0.861144,0.736139,11,0.7867,nan,0.976075,0.21
0.8,4,336,24,revin,0.874369,0.741283,13,0.7867,nan,0.947427,0.38
0.8,4,336,24,cn_oracle,0.069214,0.211095,5,0.7867,nan,0.0,0.1
0.8,4,336,24,cn_est,0.075401,0.219409,6,0.7867,0.083903,0.086262,0.12
0.8,4,336,96,raw,1.010933,0.804861,10,0.7867,nan,0.968647,0.2
0.8,4,336,96,revin,1.040568,0.812621,6,0.7867,nan,0.973054,0.17
0.8,4,336,96,cn_oracle,0.070506,0.213229,7,0.7867,nan,0.0,0.12
0.8,4,336,96,cn_est,0.078104,0.223417,11,0.7867,0.083903,0.087003,0.18
0.8,4,336,336,raw,1.014809,0.807573,6,0.7867,nan,0.966197,0.1
0.8,4,336,336,revin,1.039279,0.813696,9,0.7867,nan,0.949072,0.23
0.8,4,336,336,cn_oracle,0.07036,0.21313,6,0.7867,nan,0.0,0.1
0.8,4,336,336,cn_est,0.079605,0.225589,6,0.7867,0.083903,0.089707,0.12
0.8,5,96,24,raw,0.88686,0.742853,5,0.8063,nan,0.951964,0.08
0.8,5,96,24,revin,0.923661,0.759979,11,0.8063,nan,0.976821,0.35
0.8,5,96,24,cn_oracle,0.064024,0.202167,6,0.8063,nan,0.0,0.16
0.8,5,96,24,cn_est,0.069908,0.211243,13,0.8063,0.122763,0.123963,0.23
0.8,5,96,96,raw,0.972355,0.779799,8,0.8063,nan,0.947775,0.14
0.8,5,96,96,revin,1.054609,0.819643,8,0.8063,nan,1.016749,0.23
0.8,5,96,96,cn_oracle,0.064946,0.203469,6,0.8063,nan,0.0,0.12
0.8,5,96,96,cn_est,0.070656,0.212079,6,0.8063,0.122763,0.123021,0.13
0.8,5,96,336,raw,0.96929,0.778437,6,0.8063,nan,0.927814,0.12
0.8,5,96,336,revin,0.997797,0.794222,13,0.8063,nan,0.936448,0.36
0.8,5,96,336,cn_oracle,0.064764,0.203044,8,0.8063,nan,0.0,0.14
0.8,5,96,336,cn_est,0.071962,0.213989,8,0.8063,0.122763,0.120816,0.14
0.8,5,336,24,raw,0.863047,0.731723,11,0.8063,nan,0.951964,0.17
0.8,5,336,24,revin,0.864003,0.732252,11,0.8063,nan,0.855396,0.29
0.8,5,336,24,cn_oracle,0.064093,0.202201,8,0.8063,nan,0.0,0.13
0.8,5,336,24,cn_est,0.069986,0.211224,9,0.8063,0.120235,0.123963,0.15
0.8,5,336,96,raw,0.949115,0.771461,9,0.8063,nan,0.947775,0.15
0.8,5,336,96,revin,0.944983,0.772729,13,0.8063,nan,0.859832,0.32
0.8,5,336,96,cn_oracle,0.064967,0.203511,6,0.8063,nan,0.0,0.13
0.8,5,336,96,cn_est,0.072506,0.215065,8,0.8063,0.120235,0.123021,0.14
0.8,5,336,336,raw,0.981865,0.784153,7,0.8063,nan,0.927814,0.14
0.8,5,336,336,revin,0.945242,0.772361,7,0.8063,nan,0.845269,0.2
0.8,5,336,336,cn_oracle,0.064672,0.203405,5,0.8063,nan,0.0,0.08
0.8,5,336,336,cn_est,0.072305,0.21515,5,0.8063,0.120235,0.120816,0.1
0.8,6,96,24,raw,0.901115,0.7509,8,0.7842,nan,0.973835,0.14
0.8,6,96,24,revin,0.947693,0.762326,8,0.7842,nan,0.950242,0.24
0.8,6,96,24,cn_oracle,0.077881,0.224712,9,0.7842,nan,0.0,0.17
0.8,6,96,24,cn_est,0.084517,0.233414,8,0.7842,0.098147,0.099666,0.15
0.8,6,96,96,raw,1.043972,0.815134,7,0.7842,nan,0.980504,0.15
0.8,6,96,96,revin,1.116104,0.837261,7,0.7842,nan,1.036774,0.19
0.8,6,96,96,cn_oracle,0.079435,0.227031,7,0.7842,nan,0.0,0.12
0.8,6,96,96,cn_est,0.085966,0.235901,9,0.7842,0.098147,0.099749,0.14
0.8,6,96,336,raw,1.079792,0.835058,12,0.7842,nan,0.989985,0.2
0.8,6,96,336,revin,1.165256,0.864745,12,0.7842,nan,1.064526,0.32
0.8,6,96,336,cn_oracle,0.080069,0.227511,6,0.7842,nan,0.0,0.1
0.8,6,96,336,cn_est,0.088547,0.238719,9,0.7842,0.098147,0.101198,0.14
0.8,6,336,24,raw,0.940233,0.768379,7,0.7842,nan,0.973835,0.13
0.8,6,336,24,revin,0.937222,0.763653,7,0.7842,nan,0.919611,0.19
0.8,6,336,24,cn_oracle,0.078572,0.224624,10,0.7842,nan,0.0,0.2
0.8,6,336,24,cn_est,0.083879,0.231879,8,0.7842,0.094902,0.099666,0.13
0.8,6,336,96,raw,1.082317,0.832653,4,0.7842,nan,0.980504,0.07
0.8,6,336,96,revin,1.083646,0.829099,6,0.7842,nan,0.948478,0.18
0.8,6,336,96,cn_oracle,0.079943,0.226855,6,0.7842,nan,0.0,0.12
0.8,6,336,96,cn_est,0.088521,0.238387,8,0.7842,0.094902,0.099749,0.14
0.8,6,336,336,raw,1.108583,0.845309,10,0.7842,nan,0.989985,0.16
0.8,6,336,336,revin,1.14396,0.85651,10,0.7842,nan,0.993873,0.28
0.8,6,336,336,cn_oracle,0.080756,0.228136,7,0.7842,nan,0.0,0.16
0.8,6,336,336,cn_est,0.090472,0.240879,7,0.7842,0.094902,0.101198,0.11
0.8,7,96,24,raw,0.965537,0.777186,6,0.7669,nan,1.07611,0.12
0.8,7,96,24,revin,0.973514,0.77542,14,0.7669,nan,1.000277,0.41
0.8,7,96,24,cn_oracle,0.072116,0.214146,7,0.7669,nan,0.0,0.14
0.8,7,96,24,cn_est,0.111672,0.269809,7,0.7669,0.228949,0.229216,0.14
0.8,7,96,96,raw,1.108954,0.839565,7,0.7669,nan,1.083764,0.17
0.8,7,96,96,revin,1.14214,0.850445,7,0.7669,nan,1.092399,0.19
0.8,7,96,96,cn_oracle,0.072865,0.215637,8,0.7669,nan,0.0,0.14
0.8,7,96,96,cn_est,0.124154,0.285636,8,0.7669,0.228949,0.228919,0.13
0.8,7,96,336,raw,1.164974,0.864043,8,0.7669,nan,1.075269,0.13
0.8,7,96,336,revin,1.223616,0.881969,8,0.7669,nan,1.145029,0.2
0.8,7,96,336,cn_oracle,0.072926,0.215879,9,0.7669,nan,0.0,0.14
0.8,7,96,336,cn_est,0.151338,0.319644,6,0.7669,0.228949,0.227663,0.1
0.8,7,336,24,raw,1.029963,0.802006,7,0.7669,nan,1.07611,0.11
0.8,7,336,24,revin,0.958951,0.770906,6,0.7669,nan,0.974773,0.18
0.8,7,336,24,cn_oracle,0.073076,0.216185,7,0.7669,nan,0.0,0.14
0.8,7,336,24,cn_est,0.092049,0.242517,6,0.7669,0.226525,0.229216,0.12
0.8,7,336,96,raw,1.198791,0.872526,5,0.7669,nan,1.083764,0.1
0.8,7,336,96,revin,1.100373,0.835356,11,0.7669,nan,1.007404,0.33
0.8,7,336,96,cn_oracle,0.073874,0.217315,6,0.7669,nan,0.0,0.12
0.8,7,336,96,cn_est,0.09578,0.247554,11,0.7669,0.226525,0.228919,0.2
0.8,7,336,336,raw,1.22201,0.884567,8,0.7669,nan,1.075269,0.15
0.8,7,336,336,revin,1.160043,0.863119,8,0.7669,nan,1.023268,0.23
0.8,7,336,336,cn_oracle,0.074097,0.217511,8,0.7669,nan,0.0,0.15
0.8,7,336,336,cn_est,0.105535,0.260164,10,0.7669,0.226525,0.227663,0.19
0.8,8,96,24,raw,0.900763,0.74009,14,0.7955,nan,1.00903,0.27
0.8,8,96,24,revin,0.956402,0.763307,7,0.7955,nan,1.049669,0.23
0.8,8,96,24,cn_oracle,0.072699,0.213722,7,0.7955,nan,0.0,0.16
0.8,8,96,24,cn_est,0.079653,0.223644,10,0.7955,0.030201,0.030348,0.16
0.8,8,96,96,raw,1.047284,0.800378,7,0.7955,nan,1.014788,0.13
0.8,8,96,96,revin,1.144823,0.838556,11,0.7955,nan,1.112715,0.28
0.8,8,96,96,cn_oracle,0.072176,0.212838,8,0.7955,nan,0.0,0.13
0.8,8,96,96,cn_est,0.078745,0.221569,10,0.7955,0.030201,0.030399,0.19
0.8,8,96,336,raw,1.09076,0.819186,9,0.7955,nan,1.020432,0.17
0.8,8,96,336,revin,1.241218,0.879646,9,0.7955,nan,1.180736,0.26
0.8,8,96,336,cn_oracle,0.072852,0.214146,6,0.7955,nan,0.0,0.12
0.8,8,96,336,cn_est,0.080588,0.223593,10,0.7955,0.030201,0.030386,0.19
0.8,8,336,24,raw,0.916946,0.752431,6,0.7955,nan,1.00903,0.12
0.8,8,336,24,revin,0.933507,0.759836,6,0.7955,nan,1.007732,0.16
0.8,8,336,24,cn_oracle,0.072282,0.213543,11,0.7955,nan,0.0,0.2
0.8,8,336,24,cn_est,0.078217,0.220416,6,0.7955,0.029906,0.030348,0.11
0.8,8,336,96,raw,1.073858,0.81706,12,0.7955,nan,1.014788,0.21
0.8,8,336,96,revin,1.104882,0.829713,9,0.7955,nan,1.034968,0.28
0.8,8,336,96,cn_oracle,0.072651,0.213966,7,0.7955,nan,0.0,0.13
0.8,8,336,96,cn_est,0.078192,0.220433,7,0.7955,0.029906,0.030399,0.12
0.8,8,336,336,raw,1.134336,0.838535,7,0.7955,nan,1.020432,0.12
0.8,8,336,336,revin,1.187657,0.858429,7,0.7955,nan,1.068087,0.21
0.8,8,336,336,cn_oracle,0.073294,0.215006,5,0.7955,nan,0.0,0.09
0.8,8,336,336,cn_est,0.079907,0.222611,9,0.7955,0.029906,0.030386,0.17
0.8,9,96,24,raw,0.813506,0.716299,6,0.8059,nan,0.936188,0.1
0.8,9,96,24,revin,0.830679,0.721938,12,0.8059,nan,0.875819,0.37
0.8,9,96,24,cn_oracle,0.069311,0.209299,9,0.8059,nan,0.0,0.15
0.8,9,96,24,cn_est,0.074914,0.218702,10,0.8059,0.096428,0.09794,0.21
0.8,9,96,96,raw,0.961236,0.785123,9,0.8059,nan,0.935024,0.18
0.8,9,96,96,revin,1.007787,0.799281,10,0.8059,nan,0.947557,0.3
0.8,9,96,96,cn_oracle,0.070461,0.211377,10,0.8059,nan,0.0,0.2
0.8,9,96,96,cn_est,0.078629,0.22419,10,0.8059,0.096428,0.097949,0.2
0.8,9,96,336,raw,0.983412,0.795118,13,0.8059,nan,0.93053,0.25
0.8,9,96,336,revin,1.05393,0.819665,9,0.8059,nan,0.98317,0.26
0.8,9,96,336,cn_oracle,0.069852,0.21062,7,0.8059,nan,0.0,0.17
0.8,9,96,336,cn_est,0.084278,0.232526,8,0.8059,0.096428,0.096958,0.15
0.8,9,336,24,raw,0.78933,0.704944,7,0.8059,nan,0.936188,0.14
0.8,9,336,24,revin,0.824679,0.716066,13,0.8059,nan,0.841002,0.35
0.8,9,336,24,cn_oracle,0.069781,0.210492,8,0.8059,nan,0.0,0.15
0.8,9,336,24,cn_est,0.076302,0.221247,8,0.8059,0.093526,0.09794,0.14
0.8,9,336,96,raw,0.949704,0.779661,7,0.8059,nan,0.935024,0.15
0.8,9,336,96,revin,0.935188,0.769073,7,0.8059,nan,0.854452,0.21
0.8,9,336,96,cn_oracle,0.07117,0.212788,5,0.8059,nan,0.0,0.11
0.8,9,336,96,cn_est,0.078996,0.225077,6,0.8059,0.093526,0.097949,0.12
0.8,9,336,336,raw,0.997141,0.800469,5,0.8059,nan,0.93053,0.09
0.8,9,336,336,revin,0.972664,0.788693,11,0.8059,nan,0.870467,0.32
0.8,9,336,336,cn_oracle,0.070788,0.212206,5,0.8059,nan,0.0,0.1
0.8,9,336,336,cn_est,0.086185,0.234961,7,0.8059,0.093526,0.096958,0.13
0.9,0,96,24,raw,0.87956,0.73063,12,0.8904,nan,0.953761,0.19
0.9,0,96,24,revin,1.00231,0.774013,10,0.8904,nan,1.081464,0.26
0.9,0,96,24,cn_oracle,0.060278,0.195693,11,0.8904,nan,0.0,0.18
0.9,0,96,24,cn_est,0.066448,0.205365,6,0.8904,0.057251,0.056708,0.11
0.9,0,96,96,raw,1.018365,0.794318,11,0.8904,nan,0.956498,0.22
0.9,0,96,96,revin,1.141288,0.83512,12,0.8904,nan,1.092232,0.35
0.9,0,96,96,cn_oracle,0.061027,0.197062,9,0.8904,nan,0.0,0.18
0.9,0,96,96,cn_est,0.068158,0.207852,6,0.8904,0.057251,0.056436,0.12
0.9,0,96,336,raw,1.034171,0.803537,10,0.8904,nan,0.957892,0.18
0.9,0,96,336,revin,1.127553,0.837308,15,0.8904,nan,1.073063,0.41
0.9,0,96,336,cn_oracle,0.060855,0.196645,9,0.8904,nan,0.0,0.17
0.9,0,96,336,cn_est,0.067908,0.207537,6,0.8904,0.057251,0.055621,0.12
0.9,0,336,24,raw,0.889023,0.7365,7,0.8904,nan,0.953761,0.16
0.9,0,336,24,revin,0.903746,0.74016,9,0.8904,nan,0.95691,0.25
0.9,0,336,24,cn_oracle,0.06061,0.196299,6,0.8904,nan,0.0,0.11
0.9,0,336,24,cn_est,0.066158,0.204998,8,0.8904,0.057512,0.056708,0.13
0.9,0,336,96,raw,1.05279,0.807079,6,0.8904,nan,0.956498,0.11
0.9,0,336,96,revin,1.061242,0.809001,8,0.8904,nan,0.961646,0.27
0.9,0,336,96,cn_oracle,0.061693,0.197925,5,0.8904,nan,0.0,0.1
0.9,0,336,96,cn_est,0.068315,0.207767,8,0.8904,0.057512,0.056436,0.15
0.9,0,336,336,raw,1.085028,0.823386,7,0.8904,nan,0.957892,0.13
0.9,0,336,336,revin,1.063737,0.816289,8,0.8904,nan,0.952293,0.23
0.9,0,336,336,cn_oracle,0.061011,0.196331,6,0.8904,nan,0.0,0.12
0.9,0,336,336,cn_est,0.067116,0.205742,6,0.8904,0.057512,0.055621,0.12
0.9,1,96,24,raw,0.798311,0.714364,10,0.8943,nan,0.849751,0.17
0.9,1,96,24,revin,0.883843,0.752736,10,0.8943,nan,0.967205,0.3
0.9,1,96,24,cn_oracle,0.055137,0.186315,9,0.8943,nan,0.0,0.18
0.9,1,96,24,cn_est,0.058945,0.193249,8,0.8943,0.012214,0.01243,0.15
0.9,1,96,96,raw,0.895592,0.763124,6,0.8943,nan,0.848173,0.11
0.9,1,96,96,revin,1.045621,0.828249,7,0.8943,nan,1.01755,0.19
0.9,1,96,96,cn_oracle,0.056078,0.188513,11,0.8943,nan,0.0,0.18
0.9,1,96,96,cn_est,0.059991,0.195319,8,0.8943,0.012214,0.012452,0.13
0.9,1,96,336,raw,0.923703,0.776124,10,0.8943,nan,0.857239,0.21
0.9,1,96,336,revin,1.051436,0.830487,10,0.8943,nan,0.992176,0.25
0.9,1,96,336,cn_oracle,0.055984,0.188209,7,0.8943,nan,0.0,0.14
0.9,1,96,336,cn_est,0.059414,0.194265,11,0.8943,0.012214,0.012565,0.21
0.9,1,336,24,raw,0.818915,0.720685,7,0.8943,nan,0.849751,0.14
0.9,1,336,24,revin,0.833526,0.72964,7,0.8943,nan,0.865642,0.21
0.9,1,336,24,cn_oracle,0.054756,0.18594,9,0.8943,nan,0.0,0.17
0.9,1,336,24,cn_est,0.057322,0.190524,10,0.8943,0.012734,0.01243,0.19
0.9,1,336,96,raw,0.92169,0.772605,8,0.8943,nan,0.848173,0.15
0.9,1,336,96,revin,0.94747,0.786288,5,0.8943,nan,0.870468,0.15
0.9,1,336,96,cn_oracle,0.055729,0.187657,5,0.8943,nan,0.0,0.1
0.9,1,336,96,cn_est,0.058558,0.192632,8,0.8943,0.012734,0.012452,0.17
0.9,1,336,336,raw,0.959633,0.79097,8,0.8943,nan,0.857239,0.15
0.9,1,336,336,revin,0.978893,0.801104,8,0.8943,nan,0.869911,0.22
